Period,Level,Region,ICB,Org Code,Org Name,Metric,Type,Value
01/01/2025,Provider,MIDLANDS,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,RJC,South Warwickshire NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,12
01/01/2025,Provider,MIDLANDS,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,RKB,University Hospitals Coventry and Warwickshire NHS Trust,Paediatric G&A beds occupied,Type 1,43
01/01/2025,Provider,MIDLANDS,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,RLT,George Eliot Hospital NHS Trust,Paediatric G&A beds occupied,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,12
01/01/2025,Provider,MIDLANDS,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,24
01/01/2025,Provider,MIDLANDS,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,RLQ,Wye Valley NHS Trust,Paediatric G&A beds occupied,Type 1,12
01/01/2025,Provider,MIDLANDS,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,RWP,Worcestershire Acute Hospitals NHS Trust,Paediatric G&A beds occupied,Type 1,20
01/01/2025,Provider,MIDLANDS,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RWE,University Hospitals of Leicester NHS Trust,Paediatric G&A beds occupied,Type 1,83
01/01/2025,Provider,MIDLANDS,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,RWD,United Lincolnshire Hospitals NHS Trust,Paediatric G&A beds occupied,Type 1,24
01/01/2025,Provider,MIDLANDS,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RNQ,Kettering General Hospital NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,18
01/01/2025,Provider,MIDLANDS,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RNS,Northampton General Hospital NHS Trust,Paediatric G&A beds occupied,Type 1,35
01/01/2025,Provider,MIDLANDS,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,RK5,Sherwood Forest Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,16
01/01/2025,Provider,MIDLANDS,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,RX1,Nottingham University Hospitals NHS Trust,Paediatric G&A beds occupied,Type 1,84
01/01/2025,Provider,MIDLANDS,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",RL1,The Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Paediatric G&A beds occupied,Other,4
01/01/2025,Provider,MIDLANDS,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",RXW,The Shrewsbury and Telford Hospital NHS Trust,Paediatric G&A beds occupied,Type 1,23
01/01/2025,Provider,MIDLANDS,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,RJE,University Hospitals of North Midlands NHS Trust,Paediatric G&A beds occupied,Type 1,46
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,18
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RCD,Harrogate and District NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,7
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,18
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RWA,Hull University Teaching Hospitals NHS Trust,Paediatric G&A beds occupied,Type 1,32
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,R0B,South Tyneside and Sunderland NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,26
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RNN,North Cumbria Integrated Care NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,17
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RR7,Gateshead Health NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,140
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RTF,Northumbria Healthcare NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,9
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RTR,South Tees Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,36
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RVW,North Tees and Hartlepool NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,13
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RXP,County Durham and Darlington NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,19
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,RCU,Sheffield Children's NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,91
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,RFF,Barnsley Hospital NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,4
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,RFR,The Rotherham NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,13
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,13
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RAE,Bradford Teaching Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,29
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RCF,Airedale NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,10
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RR8,Leeds Teaching Hospitals NHS Trust,Paediatric G&A beds occupied,Type 1,127
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RWY,Calderdale and Huddersfield NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,23
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXF,Mid Yorkshire Hospitals NHS Trust,Paediatric G&A beds occupied,Type 1,13
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,11
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,Paediatric G&A beds occupied,Type 1,34
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,Paediatric G&A beds occupied,Other,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RBS,Alder Hey Children's NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,161
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,12
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,REM,Liverpool University Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Paediatric G&A beds occupied,Other,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,REP,Liverpool Women's NHS Foundation Trust,Paediatric G&A beds occupied,Other,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RET,The Walton Centre NHS Foundation Trust,Paediatric G&A beds occupied,Other,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RJN,East Cheshire NHS Trust,Paediatric G&A beds occupied,Type 1,7
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RJR,Countess of Chester Hospital NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,12
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,19
01/01/2025,Provider,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,R0A,Manchester University NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,222
01/01/2025,Provider,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RBV,The Christie NHS Foundation Trust,Paediatric G&A beds occupied,Other,0
01/01/2025,Provider,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RM3,Northern Care Alliance NHS Ft,Paediatric G&A beds occupied,Type 1,18
01/01/2025,Provider,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RMC,Bolton NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,37
01/01/2025,Provider,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,19
01/01/2025,Provider,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",Paediatric G&A beds occupied,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RWJ,Stockport NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,13
01/01/2025,Provider,NORTH WEST,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,12
01/01/2025,Provider,NORTH WEST,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,24
01/01/2025,Provider,NORTH WEST,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,22
01/01/2025,Provider,NORTH WEST,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RXR,East Lancashire Hospitals NHS Trust,Paediatric G&A beds occupied,Type 1,34
01/01/2025,Provider,SOUTH EAST,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",RHW,Royal Berkshire NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,44
01/01/2025,Provider,SOUTH EAST,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",RTH,Oxford University Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,72
01/01/2025,Provider,SOUTH EAST,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",RXQ,Buckinghamshire Healthcare NHS Trust,Paediatric G&A beds occupied,Type 1,21
01/01/2025,Provider,SOUTH EAST,NHS FRIMLEY INTEGRATED CARE BOARD,RDU,Frimley Health NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,36
01/01/2025,Provider,SOUTH EAST,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,R1F,Isle of Wight NHS Trust,Paediatric G&A beds occupied,Type 1,5
01/01/2025,Provider,SOUTH EAST,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,RHM,University Hospital Southampton NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,76
01/01/2025,Provider,SOUTH EAST,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,RHU,Portsmouth Hospitals University National Health Service Trust,Paediatric G&A beds occupied,Type 1,15
01/01/2025,Provider,SOUTH EAST,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,RN5,Hampshire Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,24
01/01/2025,Provider,SOUTH EAST,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,RN7,Dartford and Gravesham NHS Trust,Paediatric G&A beds occupied,Type 1,26
01/01/2025,Provider,SOUTH EAST,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,RPA,Medway NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,14
01/01/2025,Provider,SOUTH EAST,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,RVV,East Kent Hospitals University NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,34
01/01/2025,Provider,SOUTH EAST,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,RWF,Maidstone and Tunbridge Wells NHS Trust,Paediatric G&A beds occupied,Type 1,21
01/01/2025,Provider,SOUTH EAST,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,RA2,Royal Surrey County Hospital NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,15
01/01/2025,Provider,SOUTH EAST,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,13
01/01/2025,Provider,SOUTH EAST,NHS SUSSEX INTEGRATED CARE BOARD,RTP,Surrey and Sussex Healthcare NHS Trust,Paediatric G&A beds occupied,Type 1,24
01/01/2025,Provider,SOUTH EAST,NHS SUSSEX INTEGRATED CARE BOARD,RPC,Queen Victoria Hospital NHS Foundation Trust,Paediatric G&A beds occupied,Other,0
01/01/2025,Provider,SOUTH EAST,NHS SUSSEX INTEGRATED CARE BOARD,RXC,East Sussex Healthcare NHS Trust,Paediatric G&A beds occupied,Type 1,14
01/01/2025,Provider,SOUTH EAST,NHS SUSSEX INTEGRATED CARE BOARD,RYR,University Hospitals Sussex NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,77
01/01/2025,Provider,SOUTH WEST,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",RD1,Royal United Hospitals Bath NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,16
01/01/2025,Provider,SOUTH WEST,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",RN3,Great Western Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,26
01/01/2025,Provider,SOUTH WEST,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",RNZ,Salisbury NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,9
01/01/2025,Provider,SOUTH WEST,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",RA7,University Hospitals Bristol and Weston NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,113
01/01/2025,Provider,SOUTH WEST,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",RVJ,North Bristol NHS Trust,Paediatric G&A beds occupied,Type 1,0
01/01/2025,Provider,SOUTH WEST,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,REF,Royal Cornwall Hospitals NHS Trust,Paediatric G&A beds occupied,Type 1,17
01/01/2025,Provider,SOUTH WEST,NHS DEVON INTEGRATED CARE BOARD,RA9,Torbay and South Devon NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,12
01/01/2025,Provider,SOUTH WEST,NHS DEVON INTEGRATED CARE BOARD,RH8,Royal Devon University Healthcare NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,21
01/01/2025,Provider,SOUTH WEST,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,RK9,University Hospitals Plymouth NHS Trust,Paediatric G&A beds occupied,Type 1,22
01/01/2025,Provider,SOUTH WEST,NHS DORSET INTEGRATED CARE BOARD,R0D,University Hospitals Dorset NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,14
01/01/2025,Provider,SOUTH WEST,NHS DORSET INTEGRATED CARE BOARD,RBD,Dorset County Hospital NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,8
01/01/2025,Provider,SOUTH WEST,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,RTE,Gloucestershire Hospitals NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,26
01/01/2025,Provider,SOUTH WEST,NHS SOMERSET INTEGRATED CARE BOARD,RH5,Somerset NHS Foundation Trust,Paediatric G&A beds occupied,Type 1,37
01/01/2025,National,[z],[z],ENG,England,Paediatric G&A occupancy rate,Type 1,0.682
01/01/2025,Region,EAST OF ENGLAND,[z],Y61,East of England,Paediatric G&A occupancy rate,Type 1,0.661
01/01/2025,Region,LONDON,[z],Y56,London,Paediatric G&A occupancy rate,Type 1,0.735
01/01/2025,Region,MIDLANDS,[z],Y60,Midlands,Paediatric G&A occupancy rate,Type 1,0.725
01/01/2025,Region,NORTH EAST AND YORKSHIRE,[z],Y63,North East and Yorkshire,Paediatric G&A occupancy rate,Type 1,0.634
01/01/2025,Region,NORTH WEST,[z],Y62,North West,Paediatric G&A occupancy rate,Type 1,0.675
01/01/2025,Region,SOUTH EAST,[z],Y59,South East,Paediatric G&A occupancy rate,Type 1,0.719
01/01/2025,Region,SOUTH WEST,[z],Y58,South West,Paediatric G&A occupancy rate,Type 1,0.587
01/01/2025,ICB,EAST OF ENGLAND,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",QHG,"Bedfordshire, Luton and Milton Keynes ICB",Paediatric G&A occupancy rate,Type 1,0.668
01/01/2025,ICB,EAST OF ENGLAND,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,QUE,Cambridgeshire and Peterborough ICB,Paediatric G&A occupancy rate,Type 1,0.771
01/01/2025,ICB,EAST OF ENGLAND,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,QM7,Hertfordshire and West Essex ICB,Paediatric G&A occupancy rate,Type 1,0.549
01/01/2025,ICB,EAST OF ENGLAND,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,QH8,Mid and South Essex ICB,Paediatric G&A occupancy rate,Type 1,0.6
01/01/2025,ICB,EAST OF ENGLAND,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,QMM,Norfolk and Waveney ICB,Paediatric G&A occupancy rate,Type 1,0.63
01/01/2025,ICB,EAST OF ENGLAND,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,QJG,Suffolk and North East Essex ICB,Paediatric G&A occupancy rate,Type 1,0.699
01/01/2025,ICB,LONDON,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,QMJ,North Central London ICB,Paediatric G&A occupancy rate,Type 1,0.734
01/01/2025,ICB,LONDON,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,QMF,North East London ICB,Paediatric G&A occupancy rate,Type 1,0.738
01/01/2025,ICB,LONDON,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,QRV,North West London ICB,Paediatric G&A occupancy rate,Type 1,0.777
01/01/2025,ICB,LONDON,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,QKK,South East London ICB,Paediatric G&A occupancy rate,Type 1,0.735
01/01/2025,ICB,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,QWE,South West London ICB,Paediatric G&A occupancy rate,Type 1,0.681
01/01/2025,ICB,MIDLANDS,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,Birmingham and Solihull ICB,Paediatric G&A occupancy rate,Type 1,0.825
01/01/2025,ICB,MIDLANDS,NHS BLACK COUNTRY INTEGRATED CARE BOARD,QUA,Black Country ICB,Paediatric G&A occupancy rate,Type 1,0.622
01/01/2025,ICB,MIDLANDS,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,QWU,Coventry and Warwickshire ICB,Paediatric G&A occupancy rate,Type 1,0.713
01/01/2025,ICB,MIDLANDS,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,QJ2,Derby and Derbyshire ICB,Paediatric G&A occupancy rate,Type 1,0.626
01/01/2025,ICB,MIDLANDS,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,QGH,Herefordshire and Worcestershire ICB,Paediatric G&A occupancy rate,Type 1,0.746
01/01/2025,ICB,MIDLANDS,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",QK1,"Leicester, Leicestershire and Rutland ICB",Paediatric G&A occupancy rate,Type 1,0.766
01/01/2025,ICB,MIDLANDS,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,QJM,Lincolnshire ICB,Paediatric G&A occupancy rate,Type 1,0.588
01/01/2025,ICB,MIDLANDS,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,QPM,Northamptonshire ICB,Paediatric G&A occupancy rate,Type 1,0.601
01/01/2025,ICB,MIDLANDS,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,QT1,Nottingham and Nottinghamshire ICB,Paediatric G&A occupancy rate,Type 1,0.719
01/01/2025,ICB,MIDLANDS,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",QOC,"Shropshire, Telford and Wrekin ICB",Paediatric G&A occupancy rate,Type 1,0.74
01/01/2025,ICB,MIDLANDS,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,QNC,Staffordshire and Stoke on Trent ICB,Paediatric G&A occupancy rate,Type 1,0.7
01/01/2025,ICB,NORTH EAST AND YORKSHIRE,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,QOQ,Humber and North Yorkshire ICB,Paediatric G&A occupancy rate,Type 1,0.498
01/01/2025,ICB,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,QHM,North East and North Cumbria STP,Paediatric G&A occupancy rate,Type 1,0.636
01/01/2025,ICB,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,QF7,South Yorkshire ICB,Paediatric G&A occupancy rate,Type 1,0.599
01/01/2025,ICB,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,QWO,West Yorkshire ICB,Paediatric G&A occupancy rate,Type 1,0.732
01/01/2025,ICB,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,QYG,Cheshire and Merseyside ICB,Paediatric G&A occupancy rate,Type 1,0.704
01/01/2025,ICB,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,QOP,Greater Manchester ICB,Paediatric G&A occupancy rate,Type 1,0.689
01/01/2025,ICB,NORTH WEST,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,QE1,Lancashire and South Cumbria ICB,Paediatric G&A occupancy rate,Type 1,0.572
01/01/2025,ICB,SOUTH EAST,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",Paediatric G&A occupancy rate,Type 1,0.769
01/01/2025,ICB,SOUTH EAST,NHS FRIMLEY INTEGRATED CARE BOARD,QNQ,Frimley ICB,Paediatric G&A occupancy rate,Type 1,0.662
01/01/2025,ICB,SOUTH EAST,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,QRL,Hampshire and Isle of Wight ICB,Paediatric G&A occupancy rate,Type 1,0.655
01/01/2025,ICB,SOUTH EAST,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,QKS,Kent and Medway ICB,Paediatric G&A occupancy rate,Type 1,0.649
01/01/2025,ICB,SOUTH EAST,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,QXU,Surrey Heartlands ICB,Paediatric G&A occupancy rate,Type 1,0.726
01/01/2025,ICB,SOUTH EAST,NHS SUSSEX INTEGRATED CARE BOARD,QNX,Sussex ICB,Paediatric G&A occupancy rate,Type 1,0.869
01/01/2025,ICB,SOUTH WEST,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",QOX,"Bath and North East Somerset, Swindon and Wiltshire ICB",Paediatric G&A occupancy rate,Type 1,0.693
01/01/2025,ICB,SOUTH WEST,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",QUY,"Bristol, North Somerset and South Gloucestershire ICB",Paediatric G&A occupancy rate,Type 1,0.794
